"genus","species","scientificName","decimalLatitude","decimalLongitude"
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",-27.44,-55.59
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.89,-53.88
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-27.32,-65.93
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-31.35,-58.18
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-25.42,-57.18
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-27.44,-55.59
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.64,-53.96
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26,-53.98
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-22.35,-64.72
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-27.16,-55.34
"Myrsine","Myrsine coriacea","Rapanea myricoides (Schltdl.) Lundell",16.770833,-94.194722
"Myrsine","Myrsine coriacea","Myrsine myricoides Schltdl.",19.519719,-104.280278
"Myrsine","Myrsine coriacea","Rapanea myricoides (Schltdl.) Lundell",20.710833,-104.883611
"Myrsine","Myrsine coriacea","Rapanea myricoides (Schltdl.) Lundell",20.670417,-104.872222
"Myrsine","Myrsine coriacea","Rapanea myricoides (Schltdl.) Lundell",19.891667,-97.441667
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",19.658333,-96.825
"Myrsine","Myrsine coriacea","Rapanea myricoides (Schltdl.) Lundell",18.608333,-96.958333
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",18.908333,-96.958333
"Myrsine","Myrsine coriacea","Rapanea myricoides (Schltdl.) Lundell",18.775,-97.091667
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",20.225,-98.008333
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",16.891667,-92.925
"Myrsine","Myrsine coriacea","Rapanea myricoides (Schltdl.) Lundell",18.525,-96.841667
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",20.241667,-97.925
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.838088,-74.309037
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",19.597862,-96.952748
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.453966,-52.566879
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.772061,-49.133152
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-25.174722,-49.969722
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-34.751521,-55.316381
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-24.309567,-50.564353
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-28.877943,-49.47053
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",11.083333,-74.016667
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-1.833333,-79.083333
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",10.72725,-73.433489
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",10.731972,-73.4095
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-1.916667,-79.083333
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-9.733333,-76.166667
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.836158,-74.3108
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.109593,-66.221408
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-20.270372,-41.049149
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.957056,-73.888028
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-3.8335,-78.546
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",8.589722,-71.156111
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-3.830253,-79.141412
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.083942,-66.151755
