"species"	"decimalLongitude"	"decimalLatitude"
"11664"	"Ramphastos dicolorus"	-44.552326	-22.392483
"11665"	"Ramphastos dicolorus"	-49.322777	-25.441748
"11666"	"Ramphastos dicolorus"	-46.301388	-23.777185
"11667"	"Ramphastos dicolorus"	-45.656784	-22.8526
"11668"	"Ramphastos dicolorus"	-49.284336	-25.378326
"11669"	"Ramphastos dicolorus"	-53.981667	-26.520718
"11670"	"Ramphastos dicolorus"	-48.81067	-27.73223
"11671"	"Ramphastos dicolorus"	-46.257698	-23.716682
"11672"	"Ramphastos dicolorus"	-48.2985	-24.312246
"11673"	"Ramphastos dicolorus"	-45.502506	-23.566956
"11674"	"Ramphastos dicolorus"	-46.301388	-23.777185
"11675"	"Ramphastos dicolorus"	-46.717808	-23.729939
"11676"	"Ramphastos dicolorus"	-46.257698	-23.716682
"11677"	"Ramphastos dicolorus"	-45.933582	-23.071678
"11678"	"Ramphastos dicolorus"	-54.479023	-25.612656
"11679"	"Ramphastos dicolorus"	-43.824005	-21.657156
"11680"	"Ramphastos dicolorus"	-49.003143	-26.292122
"11681"	"Ramphastos dicolorus"	-47.997528	-24.073818
"11682"	"Ramphastos dicolorus"	-51.851185	-26.524498
"11683"	"Ramphastos dicolorus"	-46.340157	-23.763912
"11684"	"Ramphastos dicolorus"	-45.871254	-22.955738
"11685"	"Ramphastos dicolorus"	-47.39214	-24.046385
"11686"	"Ramphastos dicolorus"	-47.45316	-24.02934
"11687"	"Ramphastos dicolorus"	-48.846443	-25.466843
"11688"	"Ramphastos dicolorus"	-49.066105	-26.7456
"11689"	"Ramphastos dicolorus"	-46.53385	-23.392263
"11690"	"Ramphastos dicolorus"	-55.595715	-26.99656
"11691"	"Ramphastos dicolorus"	-49.176178	-27.67893
"11692"	"Ramphastos dicolorus"	-54.325504	-25.693436
"11693"	"Ramphastos dicolorus"	-46.316048	-23.691973
"11694"	"Ramphastos dicolorus"	-54.449245	-25.714869
"11695"	"Ramphastos dicolorus"	-52.331387	-29.299858
"11696"	"Ramphastos dicolorus"	-45.845585	-23.534382
"11697"	"Ramphastos dicolorus"	-44.592968	-22.664314
"11698"	"Ramphastos dicolorus"	-49.66236	-27.215921
"11699"	"Ramphastos dicolorus"	-48.700512	-24.53461
"11700"	"Ramphastos dicolorus"	-45.871254	-22.955738
"11701"	"Ramphastos dicolorus"	-45.138645	-23.36312
"11702"	"Ramphastos dicolorus"	-45.630505	-22.723215
"11703"	"Ramphastos dicolorus"	-43.934864	-21.725555
"11704"	"Ramphastos dicolorus"	-48.865917	-27.058237
"11705"	"Ramphastos dicolorus"	-45.357586	-22.61571
"11706"	"Ramphastos dicolorus"	-47.561188	-24.00366
"11707"	"Ramphastos dicolorus"	-46.401154	-20.259624
"11708"	"Ramphastos dicolorus"	-53.981667	-26.520718
"11709"	"Ramphastos dicolorus"	-47.353947	-24.026968
"11710"	"Ramphastos dicolorus"	-47.152634	-24.016573
"11711"	"Ramphastos dicolorus"	-46.846634	-23.607727
"11712"	"Ramphastos dicolorus"	-55.60279	-26.98659
"11713"	"Ramphastos dicolorus"	-49.01655	-27.260145
"11714"	"Ramphastos dicolorus"	-53.981667	-26.520718
"11715"	"Ramphastos dicolorus"	-46.96405	-23.842628
"11716"	"Ramphastos dicolorus"	-43.87984	-22.005514
"11717"	"Ramphastos dicolorus"	-45.134056	-23.462597
"11718"	"Ramphastos dicolorus"	-50.290108	-26.233564
"11719"	"Ramphastos dicolorus"	-49.01655	-27.260145
"11720"	"Ramphastos dicolorus"	-49.719227	-27.177694
"11721"	"Ramphastos dicolorus"	-41.730247	-20.467573
"11722"	"Ramphastos dicolorus"	-46.29076	-23.772802
"11723"	"Ramphastos dicolorus"	-54.102165	-26.632334
"11724"	"Ramphastos dicolorus"	-45.512768	-22.751324
"11725"	"Ramphastos dicolorus"	-46.257698	-23.716682
"11726"	"Ramphastos dicolorus"	-45.52721	-23.55647
"11727"	"Ramphastos dicolorus"	-48.765175	-24.470604
"11728"	"Ramphastos dicolorus"	-54.44811	-25.675413
"11729"	"Ramphastos dicolorus"	-52.75875	-23.858524
"11730"	"Ramphastos dicolorus"	-50.94957	-29.568584
"11731"	"Ramphastos dicolorus"	-45.97868	-23.46037
"11732"	"Ramphastos dicolorus"	-46.446472	-23.747705
"11733"	"Ramphastos dicolorus"	-46.62246	-23.441994
"11734"	"Ramphastos dicolorus"	-47.561188	-24.00366
"11735"	"Ramphastos dicolorus"	-46.61889	-23.892998
"11736"	"Ramphastos dicolorus"	-47.152634	-24.016573
"11737"	"Ramphastos dicolorus"	-48.716106	-26.776033
"11738"	"Ramphastos dicolorus"	-46.29076	-23.772802
"11739"	"Ramphastos dicolorus"	-45.674667	-22.789288
"11740"	"Ramphastos dicolorus"	-44.507496	-22.261608
"11741"	"Ramphastos dicolorus"	-53.703083	-29.707035
"11742"	"Ramphastos dicolorus"	-48.40946	-24.26784
"11743"	"Ramphastos dicolorus"	-46.301388	-23.777185
"11744"	"Ramphastos dicolorus"	-44.92195	-23.155071
"11745"	"Ramphastos dicolorus"	-55.60279	-26.98659
"11746"	"Ramphastos dicolorus"	-54.437435	-25.654383
"11747"	"Ramphastos dicolorus"	-54.106503	-27.044016
"11748"	"Ramphastos dicolorus"	-49.51596	-25.454264
"11749"	"Ramphastos dicolorus"	-45.973866	-23.022547
"11750"	"Ramphastos dicolorus"	-54.29436	-25.699411
"11751"	"Ramphastos dicolorus"	-53.89249	-26.469574
"11752"	"Ramphastos dicolorus"	-47.424953	-23.88154
"11753"	"Ramphastos dicolorus"	-49.03653	-26.847836
"11754"	"Ramphastos dicolorus"	-46.866684	-23.612091
"11755"	"Ramphastos dicolorus"	-45.666862	-22.825237
"11756"	"Ramphastos dicolorus"	-47.488407	-23.968765
"11757"	"Ramphastos dicolorus"	-48.2985	-24.312246
"11758"	"Ramphastos dicolorus"	-49.240173	-26.376787
"11759"	"Ramphastos dicolorus"	-53.975986	-25.8573
"11760"	"Ramphastos dicolorus"	-46.499954	-23.731123
"11761"	"Ramphastos dicolorus"	-46.29076	-23.772802
"11762"	"Ramphastos dicolorus"	-45.879536	-22.70485
"11763"	"Ramphastos dicolorus"	-45.866096	-22.88612
"11764"	"Ramphastos dicolorus"	-45.933582	-23.071678
"11765"	"Ramphastos dicolorus"	-46.791187	-23.413355
"11766"	"Ramphastos dicolorus"	-47.561188	-24.00366
"11767"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11768"	"Ramphastos dicolorus"	-49.806454	-25.45521
"11769"	"Ramphastos dicolorus"	-46.42038	-23.70925
"11770"	"Ramphastos dicolorus"	-48.2985	-24.312246
"11771"	"Ramphastos dicolorus"	-46.866684	-23.612091
"11772"	"Ramphastos dicolorus"	-48.921204	-27.145462
"11773"	"Ramphastos dicolorus"	-44.592968	-22.664314
"11774"	"Ramphastos dicolorus"	-48.2985	-24.312246
"11775"	"Ramphastos dicolorus"	-46.62337	-23.638762
"11776"	"Ramphastos dicolorus"	-46.316048	-23.691973
"11777"	"Ramphastos dicolorus"	-46.75843	-23.561085
"11778"	"Ramphastos dicolorus"	-46.728844	-23.716053
"11779"	"Ramphastos dicolorus"	-49.284336	-25.378326
"11780"	"Ramphastos dicolorus"	-46.688797	-22.759136
"11781"	"Ramphastos dicolorus"	-47.152634	-24.016573
"11782"	"Ramphastos dicolorus"	-46.716587	-23.719648
"11783"	"Ramphastos dicolorus"	-46.62337	-23.638762
"11784"	"Ramphastos dicolorus"	-44.83233	-23.175714
"11785"	"Ramphastos dicolorus"	-48.750217	-27.115911
"11786"	"Ramphastos dicolorus"	-43.881466	-21.706804
"11787"	"Ramphastos dicolorus"	-46.61889	-23.892998
"11788"	"Ramphastos dicolorus"	-46.215034	-22.965078
"11789"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11790"	"Ramphastos dicolorus"	-45.667248	-22.68644
"11791"	"Ramphastos dicolorus"	-46.29076	-23.772802
"11792"	"Ramphastos dicolorus"	-46.257698	-23.716682
"11793"	"Ramphastos dicolorus"	-45.340813	-23.847572
"11794"	"Ramphastos dicolorus"	-48.88688	-25.351557
"11795"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11796"	"Ramphastos dicolorus"	-54.2171	-26.86841
"11797"	"Ramphastos dicolorus"	-50.21143	-25.561188
"11798"	"Ramphastos dicolorus"	-45.429085	-23.595333
"11799"	"Ramphastos dicolorus"	-45.933582	-23.071678
"11800"	"Ramphastos dicolorus"	-54.141212	-25.538054
"11801"	"Ramphastos dicolorus"	-46.30295	-23.777922
"11802"	"Ramphastos dicolorus"	-51.434326	-25.437832
"11803"	"Ramphastos dicolorus"	-45.949944	-23.763716
"11804"	"Ramphastos dicolorus"	-47.561188	-24.00366
"11805"	"Ramphastos dicolorus"	-46.696674	-22.613426
"11806"	"Ramphastos dicolorus"	-45.933582	-23.071678
"11807"	"Ramphastos dicolorus"	-44.609776	-22.445007
"11808"	"Ramphastos dicolorus"	-55.663948	-26.637764
"11809"	"Ramphastos dicolorus"	-49.01655	-27.260145
"11810"	"Ramphastos dicolorus"	-45.6212	-22.761349
"11811"	"Ramphastos dicolorus"	-45.13332	-23.462885
"11812"	"Ramphastos dicolorus"	-54.25696	-25.673346
"11813"	"Ramphastos dicolorus"	-47.152634	-24.016573
"11814"	"Ramphastos dicolorus"	-48.708153	-25.315308
"11815"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11816"	"Ramphastos dicolorus"	-41.848576	-20.414827
"11817"	"Ramphastos dicolorus"	-47.152634	-24.016573
"11818"	"Ramphastos dicolorus"	-48.40946	-24.26784
"11819"	"Ramphastos dicolorus"	-47.995094	-23.875675
"11820"	"Ramphastos dicolorus"	-41.76135	-20.585304
"11821"	"Ramphastos dicolorus"	-48.506386	-27.180462
"11822"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11823"	"Ramphastos dicolorus"	-52.111855	-25.780104
"11824"	"Ramphastos dicolorus"	-49.112213	-27.06029
"11825"	"Ramphastos dicolorus"	-44.631916	-22.704548
"11826"	"Ramphastos dicolorus"	-45.52741	-22.662615
"11827"	"Ramphastos dicolorus"	-45.65568	-22.684746
"11828"	"Ramphastos dicolorus"	-45.275894	-23.55883
"11829"	"Ramphastos dicolorus"	-46.2576	-23.71631
"11830"	"Ramphastos dicolorus"	-45.47086	-23.57829
"11831"	"Ramphastos dicolorus"	-47.152634	-24.016573
"11832"	"Ramphastos dicolorus"	-48.89358	-27.099215
"11833"	"Ramphastos dicolorus"	-53.100735	-24.636871
"11834"	"Ramphastos dicolorus"	-50.996784	-23.722208
"11835"	"Ramphastos dicolorus"	-46.62054	-23.335323
"11836"	"Ramphastos dicolorus"	-48.689407	-27.09743
"11837"	"Ramphastos dicolorus"	-46.2576	-23.71631
"11838"	"Ramphastos dicolorus"	-48.700512	-24.53461
"11839"	"Ramphastos dicolorus"	-45.298454	-23.557693
"11840"	"Ramphastos dicolorus"	-48.921204	-27.145462
"11841"	"Ramphastos dicolorus"	-54.437996	-25.651373
"11842"	"Ramphastos dicolorus"	-54.399303	-27.04441
"11843"	"Ramphastos dicolorus"	-49.066105	-26.7456
"11844"	"Ramphastos dicolorus"	-46.028744	-23.410894
"11845"	"Ramphastos dicolorus"	-47.561188	-24.00366
"11846"	"Ramphastos dicolorus"	-54.325504	-25.693436
"11847"	"Ramphastos dicolorus"	-46.75843	-23.561085
"11848"	"Ramphastos dicolorus"	-47.353947	-24.026968
"11849"	"Ramphastos dicolorus"	-55.602875	-26.98671
"11850"	"Ramphastos dicolorus"	-41.031662	-20.40079
"11851"	"Ramphastos dicolorus"	-48.2985	-24.312246
"11852"	"Ramphastos dicolorus"	-46.2576	-23.71631
"11853"	"Ramphastos dicolorus"	-45.259827	-22.37742
"11854"	"Ramphastos dicolorus"	-46.257698	-23.716682
"11855"	"Ramphastos dicolorus"	-45.41422	-22.717943
"11856"	"Ramphastos dicolorus"	-46.31378	-22.884146
"11857"	"Ramphastos dicolorus"	-53.96914	-25.87097
"11858"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11859"	"Ramphastos dicolorus"	-51.75382	-26.14149
"11860"	"Ramphastos dicolorus"	-46.559067	-20.405598
"11861"	"Ramphastos dicolorus"	-45.357586	-22.61571
"11862"	"Ramphastos dicolorus"	-45.48186	-23.581228
"11863"	"Ramphastos dicolorus"	-45.56842	-22.527235
"11864"	"Ramphastos dicolorus"	-46.946743	-23.628841
"11865"	"Ramphastos dicolorus"	-48.70092	-27.39289
"11866"	"Ramphastos dicolorus"	-45.65568	-22.684746
"11867"	"Ramphastos dicolorus"	-49.079918	-27.132938
"11868"	"Ramphastos dicolorus"	-53.959457	-25.859821
"11869"	"Ramphastos dicolorus"	-54.39379	-25.698017
"11870"	"Ramphastos dicolorus"	-52.150352	-25.78761
"11871"	"Ramphastos dicolorus"	-51.763893	-26.8975
"11872"	"Ramphastos dicolorus"	-41.77533	-20.580246
"11873"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11874"	"Ramphastos dicolorus"	-45.399555	-23.848576
"11875"	"Ramphastos dicolorus"	-49.926746	-24.740086
"11876"	"Ramphastos dicolorus"	-46.257698	-23.716682
"11877"	"Ramphastos dicolorus"	-46.62246	-23.441994
"11878"	"Ramphastos dicolorus"	-54.395756	-25.719933
"11879"	"Ramphastos dicolorus"	-46.279182	-23.760435
"11880"	"Ramphastos dicolorus"	-44.635677	-22.684357
"11881"	"Ramphastos dicolorus"	-50.479725	-29.751171
"11882"	"Ramphastos dicolorus"	-46.301388	-23.777185
"11883"	"Ramphastos dicolorus"	-47.023087	-24.364729
"11884"	"Ramphastos dicolorus"	-45.464188	-22.772314
"11885"	"Ramphastos dicolorus"	-46.637756	-23.461594
"11886"	"Ramphastos dicolorus"	-46.637756	-23.461594
"11887"	"Ramphastos dicolorus"	-46.62337	-23.638762
"11888"	"Ramphastos dicolorus"	-47.01229	-24.36598
"11889"	"Ramphastos dicolorus"	-46.497208	-21.776457
"11890"	"Ramphastos dicolorus"	-47.000584	-24.312813
"11891"	"Ramphastos dicolorus"	-46.716587	-23.719648
"11892"	"Ramphastos dicolorus"	-54.009605	-25.68106
"11893"	"Ramphastos dicolorus"	-49.284336	-25.378326
"11894"	"Ramphastos dicolorus"	-48.2985	-24.312246
"11895"	"Ramphastos dicolorus"	-50.21143	-25.561188
"11896"	"Ramphastos dicolorus"	-48.921204	-27.145462
"11897"	"Ramphastos dicolorus"	-45.58983	-22.73724
"11898"	"Ramphastos dicolorus"	-48.89358	-27.099215
"11899"	"Ramphastos dicolorus"	-49.284336	-25.378326
"11900"	"Ramphastos dicolorus"	-47.157444	-24.00961
"11901"	"Ramphastos dicolorus"	-47.561188	-24.00366
"11902"	"Ramphastos dicolorus"	-45.871254	-22.955738
"11903"	"Ramphastos dicolorus"	-46.62054	-23.335323
"11904"	"Ramphastos dicolorus"	-48.89358	-27.099215
"11905"	"Ramphastos dicolorus"	-47.003906	-23.732294
"11906"	"Ramphastos dicolorus"	-46.467617	-23.575394
"11907"	"Ramphastos dicolorus"	-56.08907	-25.864897
"11908"	"Ramphastos dicolorus"	-52.662483	-23.87457
"11909"	"Ramphastos dicolorus"	-54.438286	-25.642454
"11910"	"Ramphastos dicolorus"	-46.301388	-23.777185
"11911"	"Ramphastos dicolorus"	-47.000584	-24.312813
"11912"	"Ramphastos dicolorus"	-47.181057	-23.969463
"11913"	"Ramphastos dicolorus"	-47.541428	-19.867014
"11914"	"Ramphastos dicolorus"	-46.96405	-23.842628
"11915"	"Ramphastos dicolorus"	-39.125927	-16.544115
"11916"	"Ramphastos dicolorus"	-49.240173	-26.376787
"11917"	"Ramphastos dicolorus"	-45.481945	-22.689444
"11918"	"Ramphastos dicolorus"	-45.96952	-22.878271
"11919"	"Ramphastos dicolorus"	-46.29076	-23.772802
"11920"	"Ramphastos dicolorus"	-50.067017	-25.89588
"11921"	"Ramphastos dicolorus"	-47.152634	-24.016573
"11922"	"Ramphastos dicolorus"	-47.023087	-24.364729
"11923"	"Ramphastos dicolorus"	-45.30746	-22.17254
"11924"	"Ramphastos dicolorus"	-44.79607	-22.352962
"11925"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11926"	"Ramphastos dicolorus"	-47.508286	-23.985573
"11927"	"Ramphastos dicolorus"	-46.467617	-23.575394
"11928"	"Ramphastos dicolorus"	-48.89358	-27.099215
"11929"	"Ramphastos dicolorus"	-45.933582	-23.071678
"11930"	"Ramphastos dicolorus"	-51.974377	-25.30163
"11931"	"Ramphastos dicolorus"	-48.134632	-25.013746
"11932"	"Ramphastos dicolorus"	-47.9864	-24.044268
"11933"	"Ramphastos dicolorus"	-46.467617	-23.575394
"11934"	"Ramphastos dicolorus"	-44.738205	-22.423616
"11935"	"Ramphastos dicolorus"	-46.316048	-23.691973
"11936"	"Ramphastos dicolorus"	-54.867035	-27.02947
"11937"	"Ramphastos dicolorus"	-41.06576	-20.493599
"11938"	"Ramphastos dicolorus"	-53.981667	-26.520718
"11939"	"Ramphastos dicolorus"	-45.973866	-23.022547
"11940"	"Ramphastos dicolorus"	-54.014366	-25.809511
"11941"	"Ramphastos dicolorus"	-49.46845	-28.643152
"11942"	"Ramphastos dicolorus"	-54.160843	-25.981903
"11943"	"Ramphastos dicolorus"	-50.99939	-29.556591
"11944"	"Ramphastos dicolorus"	-48.721066	-27.655617
"11945"	"Ramphastos dicolorus"	-54.2171	-26.86841
"11946"	"Ramphastos dicolorus"	-46.29076	-23.772802
"11947"	"Ramphastos dicolorus"	-49.260918	-25.36205
"11948"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11949"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11950"	"Ramphastos dicolorus"	-46.40865	-23.194395
"11951"	"Ramphastos dicolorus"	-46.4259	-23.666807
"11952"	"Ramphastos dicolorus"	-45.635628	-22.744013
"11953"	"Ramphastos dicolorus"	-40.659466	-20.364126
"11954"	"Ramphastos dicolorus"	-44.60821	-22.438553
"11955"	"Ramphastos dicolorus"	-50.871326	-29.552887
"11956"	"Ramphastos dicolorus"	-48.2985	-24.312246
"11957"	"Ramphastos dicolorus"	-41.76135	-20.585304
"11958"	"Ramphastos dicolorus"	-49.47374	-24.955797
"11959"	"Ramphastos dicolorus"	-46.293037	-23.773743
"11960"	"Ramphastos dicolorus"	-46.257698	-23.716682
"11961"	"Ramphastos dicolorus"	-47.07656	-23.53724
"11962"	"Ramphastos dicolorus"	-46.323574	-23.765787
"11963"	"Ramphastos dicolorus"	-54.085	-26.0007
"11964"	"Ramphastos dicolorus"	-53.89927	-27.150505
"11965"	"Ramphastos dicolorus"	-48.831577	-24.539053
"11966"	"Ramphastos dicolorus"	-49.01655	-27.260145
"11967"	"Ramphastos dicolorus"	-44.61104	-22.444906
"11968"	"Ramphastos dicolorus"	-49.67765	-25.473976
"11969"	"Ramphastos dicolorus"	-49.564957	-25.122335
"11970"	"Ramphastos dicolorus"	-49.284336	-25.378326
"11971"	"Ramphastos dicolorus"	-46.719	-23.618
"11972"	"Ramphastos dicolorus"	-48.18655	-24.566795
"11973"	"Ramphastos dicolorus"	-46.637177	-23.330849
"11974"	"Ramphastos dicolorus"	-45.225357	-22.569262
"11975"	"Ramphastos dicolorus"	-50.581112	-29.458334
"11976"	"Ramphastos dicolorus"	-45.46667	-22.707119
"11977"	"Ramphastos dicolorus"	-45.68604	-22.887503
"11978"	"Ramphastos dicolorus"	-50.996784	-23.722208
"11979"	"Ramphastos dicolorus"	-45.58983	-22.73724
"11980"	"Ramphastos dicolorus"	-50.996784	-23.722208
"11981"	"Ramphastos dicolorus"	-45.933582	-23.071678
"11982"	"Ramphastos dicolorus"	-46.95977	-23.695135
"11983"	"Ramphastos dicolorus"	-55.393692	-24.160685
"11984"	"Ramphastos dicolorus"	-46.637756	-23.461594
"11985"	"Ramphastos dicolorus"	-49.066105	-26.7456
"11986"	"Ramphastos dicolorus"	-47.000584	-24.312813
"11987"	"Ramphastos dicolorus"	-46.00116	-22.964632
"11988"	"Ramphastos dicolorus"	-46.841537	-23.576815
"11989"	"Ramphastos dicolorus"	-45.018528	-23.405876
"11990"	"Ramphastos dicolorus"	-54.102165	-26.632334
"11991"	"Ramphastos dicolorus"	-50.24609	-29.53228
"11992"	"Ramphastos dicolorus"	-46.63632	-23.452223
"11993"	"Ramphastos dicolorus"	-41.06576	-20.493599
"11994"	"Ramphastos dicolorus"	-46.316048	-23.691973
"11995"	"Ramphastos dicolorus"	-54.073753	-26.607634
"11996"	"Ramphastos dicolorus"	-49.24098	-26.544924
"11997"	"Ramphastos dicolorus"	-48.89358	-27.099215
"11998"	"Ramphastos dicolorus"	-53.975986	-25.8573
"11999"	"Ramphastos dicolorus"	-46.841537	-23.576815
"12000"	"Ramphastos dicolorus"	-54.2171	-26.86841
"12001"	"Ramphastos dicolorus"	-50.24609	-29.53228
"12002"	"Ramphastos dicolorus"	-54.45211	-25.678682
"12003"	"Ramphastos dicolorus"	-48.807808	-27.051973
"12004"	"Ramphastos dicolorus"	-46.96405	-23.842628
"12005"	"Ramphastos dicolorus"	-46.866684	-23.612091
"12006"	"Ramphastos dicolorus"	-44.53825	-22.393156
"12007"	"Ramphastos dicolorus"	-45.316387	-22.326632
"12008"	"Ramphastos dicolorus"	-45.65353	-22.688843
"12009"	"Ramphastos dicolorus"	-48.659496	-26.966677
"12010"	"Ramphastos dicolorus"	-46.257698	-23.716682
"12011"	"Ramphastos dicolorus"	-44.877666	-22.84217
"12012"	"Ramphastos dicolorus"	-45.933582	-23.071678
"12013"	"Ramphastos dicolorus"	-47.026203	-24.367409
"12014"	"Ramphastos dicolorus"	-45.464188	-22.772314
"12015"	"Ramphastos dicolorus"	-46.96405	-23.842628
"12016"	"Ramphastos dicolorus"	-46.58671	-23.404478
"12017"	"Ramphastos dicolorus"	-48.559483	-27.785065
"12018"	"Ramphastos dicolorus"	-46.841537	-23.576815
"12019"	"Ramphastos dicolorus"	-46.62246	-23.441994
"12020"	"Ramphastos dicolorus"	-45.933582	-23.071678
"12021"	"Ramphastos dicolorus"	-46.301388	-23.777185
"12022"	"Ramphastos dicolorus"	-54.102165	-26.632334
"12023"	"Ramphastos dicolorus"	-45.730766	-22.205566
"12024"	"Ramphastos dicolorus"	-46.841537	-23.576815
"12025"	"Ramphastos dicolorus"	-46.301388	-23.777185
"12026"	"Ramphastos dicolorus"	-44.615078	-22.431982
"12027"	"Ramphastos dicolorus"	-46.58671	-23.404478
"12028"	"Ramphastos dicolorus"	-48.694096	-25.261847
"12029"	"Ramphastos dicolorus"	-45.064102	-23.397234
"12030"	"Ramphastos dicolorus"	-45.656784	-22.8526
"12031"	"Ramphastos dicolorus"	-51.05477	-26.133621
"12032"	"Ramphastos dicolorus"	-51.233124	-29.07882
"12033"	"Ramphastos dicolorus"	-46.841537	-23.576815
"12034"	"Ramphastos dicolorus"	-46.716587	-23.719648
"12035"	"Ramphastos dicolorus"	-46.86662	-23.540142
"12036"	"Ramphastos dicolorus"	-53.981075	-25.859623
"12037"	"Ramphastos dicolorus"	-49.61626	-27.524132
"12038"	"Ramphastos dicolorus"	-46.841537	-23.576815
"12039"	"Ramphastos dicolorus"	-46.96405	-23.842628
"12040"	"Ramphastos dicolorus"	-46.63632	-23.452223
"12041"	"Ramphastos dicolorus"	-48.701214	-27.610031
"12042"	"Ramphastos dicolorus"	-55.600464	-26.99169
"12043"	"Ramphastos dicolorus"	-54.168785	-25.857317
"12044"	"Ramphastos dicolorus"	-49.066105	-26.7456
"12045"	"Ramphastos dicolorus"	-46.301388	-23.777185
"12046"	"Ramphastos dicolorus"	-43.45018	-21.85406
"12047"	"Ramphastos dicolorus"	-49.719227	-27.177694
"12048"	"Ramphastos dicolorus"	-48.7836	-28.34691
"12049"	"Ramphastos dicolorus"	-47.04555	-23.625984
"12050"	"Ramphastos dicolorus"	-46.629078	-23.639626
"12051"	"Ramphastos dicolorus"	-49.499237	-28.636333
"12052"	"Ramphastos dicolorus"	-48.89358	-27.099215
"12053"	"Ramphastos dicolorus"	-53.788525	-26.015228
"12054"	"Ramphastos dicolorus"	-47.152634	-24.016573
"12055"	"Ramphastos dicolorus"	-50.270817	-29.877508
"12056"	"Ramphastos dicolorus"	-47.152634	-24.016573
"12057"	"Ramphastos dicolorus"	-46.873035	-23.56359
"12058"	"Ramphastos dicolorus"	-44.87048	-23.152365
"12059"	"Ramphastos dicolorus"	-46.940247	-23.78558
"12060"	"Ramphastos dicolorus"	-55.661446	-26.632322
"12061"	"Ramphastos dicolorus"	-47.181057	-23.969463
"12062"	"Ramphastos dicolorus"	-55.600464	-26.99169
"12063"	"Ramphastos dicolorus"	-47.993073	-24.057072
"12064"	"Ramphastos dicolorus"	-54.039333	-27.022333
"12065"	"Ramphastos dicolorus"	-46.175507	-23.894886
"12066"	"Ramphastos dicolorus"	-45.378334	-23.024418
"12067"	"Ramphastos dicolorus"	-46.47724	-23.818998
"12068"	"Ramphastos dicolorus"	-46.716587	-23.719648
"12069"	"Ramphastos dicolorus"	-47.152634	-24.016573
"12070"	"Ramphastos dicolorus"	-48.424892	-27.498362
"12071"	"Ramphastos dicolorus"	-49.46845	-28.643152
"12072"	"Ramphastos dicolorus"	-47.561188	-24.00366
